g,geracao,p,peso,v,valor,f,fitness
G:,1032,peso:,3476,valor:,4534,fitness:,4534
G:,1033,peso:,3476,valor:,4534,fitness:,4534
G:,1034,peso:,3476,valor:,4534,fitness:,4534
G:,1035,peso:,3476,valor:,4534,fitness:,4534
G:,1036,peso:,3476,valor:,4534,fitness:,4534
G:,1037,peso:,3476,valor:,4534,fitness:,4534
G:,1038,peso:,3476,valor:,4534,fitness:,4534
G:,1039,peso:,3476,valor:,4534,fitness:,4534
G:,1040,peso:,3476,valor:,4534,fitness:,4534
G:,1041,peso:,3476,valor:,4534,fitness:,4534
G:,1042,peso:,3476,valor:,4534,fitness:,4534
G:,1043,peso:,3476,valor:,4534,fitness:,4534
G:,1044,peso:,3476,valor:,4534,fitness:,4534
G:,1045,peso:,3476,valor:,4534,fitness:,4534
G:,1046,peso:,3476,valor:,4534,fitness:,4534
G:,1047,peso:,3476,valor:,4534,fitness:,4534
G:,1048,peso:,3476,valor:,4534,fitness:,4534
G:,1049,peso:,3476,valor:,4534,fitness:,4534
G:,1050,peso:,3476,valor:,4534,fitness:,4534
G:,1051,peso:,3476,valor:,4534,fitness:,4534
G:,1052,peso:,3476,valor:,4534,fitness:,4534
G:,1053,peso:,3476,valor:,4534,fitness:,4534
G:,1054,peso:,3476,valor:,4534,fitness:,4534
G:,1055,peso:,3476,valor:,4534,fitness:,4534
G:,1056,peso:,3476,valor:,4534,fitness:,4534
G:,1057,peso:,3476,valor:,4534,fitness:,4534
G:,1058,peso:,3476,valor:,4534,fitness:,4534
G:,1059,peso:,3476,valor:,4534,fitness:,4534
G:,1060,peso:,3476,valor:,4534,fitness:,4534
G:,1061,peso:,3476,valor:,4534,fitness:,4534
G:,1062,peso:,3476,valor:,4534,fitness:,4534
G:,1063,peso:,3476,valor:,4534,fitness:,4534
G:,1064,peso:,3476,valor:,4534,fitness:,4534
G:,1065,peso:,3476,valor:,4534,fitness:,4534
G:,1066,peso:,3476,valor:,4534,fitness:,4534
G:,1067,peso:,3476,valor:,4534,fitness:,4534
G:,1068,peso:,3476,valor:,4534,fitness:,4534
G:,1069,peso:,3476,valor:,4534,fitness:,4534
G:,1070,peso:,3476,valor:,4534,fitness:,4534
G:,1071,peso:,3476,valor:,4534,fitness:,4534
G:,1072,peso:,3476,valor:,4534,fitness:,4534
G:,1073,peso:,3476,valor:,4534,fitness:,4534
G:,1074,peso:,3476,valor:,4534,fitness:,4534
G:,1075,peso:,3476,valor:,4534,fitness:,4534
G:,1076,peso:,3476,valor:,4534,fitness:,4534
G:,1077,peso:,3476,valor:,4534,fitness:,4534
G:,1078,peso:,3476,valor:,4534,fitness:,4534
G:,1079,peso:,3476,valor:,4534,fitness:,4534
G:,1080,peso:,3476,valor:,4534,fitness:,4534
G:,1081,peso:,3476,valor:,4534,fitness:,4534
G:,1082,peso:,3476,valor:,4534,fitness:,4534
G:,1083,peso:,3476,valor:,4534,fitness:,4534
G:,1084,peso:,3476,valor:,4534,fitness:,4534
G:,1085,peso:,3476,valor:,4534,fitness:,4534
G:,1086,peso:,3476,valor:,4534,fitness:,4534
G:,1087,peso:,3476,valor:,4534,fitness:,4534
G:,1088,peso:,3476,valor:,4534,fitness:,4534
G:,1089,peso:,3476,valor:,4534,fitness:,4534
G:,1090,peso:,3476,valor:,4534,fitness:,4534
G:,1091,peso:,3476,valor:,4534,fitness:,4534
G:,1092,peso:,3476,valor:,4534,fitness:,4534
G:,1093,peso:,3473,valor:,4566,fitness:,4566
G:,1094,peso:,3473,valor:,4566,fitness:,4566
G:,1095,peso:,3473,valor:,4566,fitness:,4566
G:,1096,peso:,3473,valor:,4566,fitness:,4566
G:,1097,peso:,3473,valor:,4566,fitness:,4566
G:,1098,peso:,3473,valor:,4566,fitness:,4566
G:,1099,peso:,3473,valor:,4566,fitness:,4566
G:,1100,peso:,3473,valor:,4566,fitness:,4566
G:,1101,peso:,3473,valor:,4566,fitness:,4566
G:,1102,peso:,3473,valor:,4566,fitness:,4566
G:,1103,peso:,3473,valor:,4566,fitness:,4566
G:,1104,peso:,3473,valor:,4566,fitness:,4566
G:,1105,peso:,3473,valor:,4566,fitness:,4566
G:,1106,peso:,3473,valor:,4566,fitness:,4566
G:,1107,peso:,3473,valor:,4566,fitness:,4566
G:,1108,peso:,3473,valor:,4566,fitness:,4566
G:,1109,peso:,3473,valor:,4566,fitness:,4566
G:,1110,peso:,3473,valor:,4566,fitness:,4566
G:,1111,peso:,3473,valor:,4566,fitness:,4566
G:,1112,peso:,3473,valor:,4566,fitness:,4566
G:,1113,peso:,3473,valor:,4566,fitness:,4566
G:,1114,peso:,3473,valor:,4566,fitness:,4566
G:,1115,peso:,3473,valor:,4566,fitness:,4566
G:,1116,peso:,3473,valor:,4566,fitness:,4566
G:,1117,peso:,3473,valor:,4566,fitness:,4566
G:,1118,peso:,3473,valor:,4566,fitness:,4566
G:,1119,peso:,3473,valor:,4566,fitness:,4566
G:,1120,peso:,3473,valor:,4566,fitness:,4566
G:,1121,peso:,3473,valor:,4566,fitness:,4566
G:,1122,peso:,3473,valor:,4566,fitness:,4566
G:,1123,peso:,3473,valor:,4566,fitness:,4566
G:,1124,peso:,3473,valor:,4566,fitness:,4566
G:,1125,peso:,3473,valor:,4566,fitness:,4566
G:,1126,peso:,3473,valor:,4566,fitness:,4566
G:,1127,peso:,3473,valor:,4566,fitness:,4566
G:,1128,peso:,3473,valor:,4566,fitness:,4566
G:,1129,peso:,3473,valor:,4566,fitness:,4566
G:,1130,peso:,3473,valor:,4566,fitness:,4566
G:,1131,peso:,3473,valor:,4566,fitness:,4566
G:,1132,peso:,3473,valor:,4566,fitness:,4566
G:,1133,peso:,3473,valor:,4566,fitness:,4566
G:,1134,peso:,3473,valor:,4566,fitness:,4566
G:,1135,peso:,3473,valor:,4566,fitness:,4566
G:,1136,peso:,3473,valor:,4566,fitness:,4566
G:,1137,peso:,3473,valor:,4566,fitness:,4566
G:,1138,peso:,3473,valor:,4566,fitness:,4566
G:,1139,peso:,3473,valor:,4566,fitness:,4566
G:,1140,peso:,3473,valor:,4566,fitness:,4566
G:,1141,peso:,3473,valor:,4566,fitness:,4566
G:,1142,peso:,3473,valor:,4566,fitness:,4566
G:,1143,peso:,3473,valor:,4566,fitness:,4566
G:,1144,peso:,3473,valor:,4566,fitness:,4566
G:,1145,peso:,3473,valor:,4566,fitness:,4566
G:,1146,peso:,3473,valor:,4566,fitness:,4566
G:,1147,peso:,3473,valor:,4566,fitness:,4566
G:,1148,peso:,3473,valor:,4566,fitness:,4566
G:,1149,peso:,3473,valor:,4566,fitness:,4566
G:,1150,peso:,3473,valor:,4566,fitness:,4566
G:,1151,peso:,3473,valor:,4566,fitness:,4566
G:,1152,peso:,3473,valor:,4566,fitness:,4566
G:,1153,peso:,3473,valor:,4566,fitness:,4566
G:,1154,peso:,3473,valor:,4566,fitness:,4566
G:,1155,peso:,3473,valor:,4566,fitness:,4566
G:,1156,peso:,3473,valor:,4566,fitness:,4566
G:,1157,peso:,3473,valor:,4566,fitness:,4566
G:,1158,peso:,3473,valor:,4566,fitness:,4566
G:,1159,peso:,3473,valor:,4566,fitness:,4566
G:,1160,peso:,3473,valor:,4566,fitness:,4566
G:,1161,peso:,3473,valor:,4566,fitness:,4566
G:,1162,peso:,3473,valor:,4566,fitness:,4566
G:,1163,peso:,3473,valor:,4566,fitness:,4566
G:,1164,peso:,3473,valor:,4566,fitness:,4566
G:,1165,peso:,3473,valor:,4566,fitness:,4566
G:,1166,peso:,3473,valor:,4566,fitness:,4566
G:,1167,peso:,3473,valor:,4566,fitness:,4566
G:,1168,peso:,3473,valor:,4566,fitness:,4566
G:,1169,peso:,3473,valor:,4566,fitness:,4566
G:,1170,peso:,3473,valor:,4566,fitness:,4566
G:,1171,peso:,3473,valor:,4566,fitness:,4566
G:,1172,peso:,3473,valor:,4566,fitness:,4566
G:,1173,peso:,3473,valor:,4566,fitness:,4566
G:,1174,peso:,3473,valor:,4566,fitness:,4566
G:,1175,peso:,3473,valor:,4566,fitness:,4566
G:,1176,peso:,3473,valor:,4566,fitness:,4566
G:,1177,peso:,3473,valor:,4566,fitness:,4566
G:,1178,peso:,3473,valor:,4566,fitness:,4566
G:,1179,peso:,3473,valor:,4566,fitness:,4566
G:,1180,peso:,3473,valor:,4566,fitness:,4566
G:,1181,peso:,3473,valor:,4566,fitness:,4566
G:,1182,peso:,3473,valor:,4566,fitness:,4566
G:,1183,peso:,3473,valor:,4566,fitness:,4566
G:,1184,peso:,3473,valor:,4566,fitness:,4566
G:,1185,peso:,3473,valor:,4566,fitness:,4566
G:,1186,peso:,3473,valor:,4566,fitness:,4566
G:,1187,peso:,3473,valor:,4566,fitness:,4566
G:,1188,peso:,3473,valor:,4574,fitness:,4574
G:,1189,peso:,3473,valor:,4574,fitness:,4574
G:,1190,peso:,3473,valor:,4574,fitness:,4574
G:,1191,peso:,3473,valor:,4574,fitness:,4574
G:,1192,peso:,3473,valor:,4574,fitness:,4574
G:,1193,peso:,3473,valor:,4574,fitness:,4574
G:,1194,peso:,3473,valor:,4574,fitness:,4574
G:,1195,peso:,3473,valor:,4574,fitness:,4574
G:,1196,peso:,3473,valor:,4574,fitness:,4574
G:,1197,peso:,3473,valor:,4574,fitness:,4574
G:,1198,peso:,3473,valor:,4574,fitness:,4574
G:,1199,peso:,3473,valor:,4574,fitness:,4574
G:,1200,peso:,3473,valor:,4574,fitness:,4574
G:,1201,peso:,3473,valor:,4574,fitness:,4574
G:,1202,peso:,3473,valor:,4574,fitness:,4574
G:,1203,peso:,3473,valor:,4574,fitness:,4574
G:,1204,peso:,3473,valor:,4574,fitness:,4574
G:,1205,peso:,3473,valor:,4574,fitness:,4574
G:,1206,peso:,3473,valor:,4574,fitness:,4574
G:,1207,peso:,3473,valor:,4574,fitness:,4574
G:,1208,peso:,3473,valor:,4574,fitness:,4574
G:,1209,peso:,3473,valor:,4574,fitness:,4574
G:,1210,peso:,3473,valor:,4574,fitness:,4574
G:,1211,peso:,3473,valor:,4574,fitness:,4574
G:,1212,peso:,3473,valor:,4574,fitness:,4574
G:,1213,peso:,3473,valor:,4574,fitness:,4574
G:,1214,peso:,3473,valor:,4574,fitness:,4574
G:,1215,peso:,3473,valor:,4574,fitness:,4574
G:,1216,peso:,3473,valor:,4574,fitness:,4574
G:,1217,peso:,3473,valor:,4574,fitness:,4574
G:,1218,peso:,3473,valor:,4574,fitness:,4574
G:,1219,peso:,3473,valor:,4574,fitness:,4574
G:,1220,peso:,3473,valor:,4574,fitness:,4574
G:,1221,peso:,3473,valor:,4574,fitness:,4574
G:,1222,peso:,3473,valor:,4574,fitness:,4574
G:,1223,peso:,3473,valor:,4574,fitness:,4574
G:,1224,peso:,3473,valor:,4574,fitness:,4574
G:,1225,peso:,3473,valor:,4574,fitness:,4574
G:,1226,peso:,3473,valor:,4574,fitness:,4574
G:,1227,peso:,3473,valor:,4574,fitness:,4574
G:,1228,peso:,3473,valor:,4574,fitness:,4574
G:,1229,peso:,3473,valor:,4574,fitness:,4574
G:,1230,peso:,3473,valor:,4574,fitness:,4574
G:,1231,peso:,3473,valor:,4574,fitness:,4574
G:,1232,peso:,3473,valor:,4574,fitness:,4574
G:,1233,peso:,3473,valor:,4574,fitness:,4574
G:,1234,peso:,3473,valor:,4574,fitness:,4574
G:,1235,peso:,3473,valor:,4574,fitness:,4574
G:,1236,peso:,3473,valor:,4574,fitness:,4574
G:,1237,peso:,3473,valor:,4574,fitness:,4574
G:,1238,peso:,3473,valor:,4574,fitness:,4574
G:,1239,peso:,3473,valor:,4574,fitness:,4574
G:,1240,peso:,3473,valor:,4574,fitness:,4574
G:,1241,peso:,3473,valor:,4574,fitness:,4574
G:,1242,peso:,3473,valor:,4574,fitness:,4574
G:,1243,peso:,3473,valor:,4574,fitness:,4574
G:,1244,peso:,3473,valor:,4574,fitness:,4574
G:,1245,peso:,3473,valor:,4574,fitness:,4574
G:,1246,peso:,3473,valor:,4574,fitness:,4574
G:,1247,peso:,3473,valor:,4574,fitness:,4574
G:,1248,peso:,3473,valor:,4574,fitness:,4574
G:,1249,peso:,3473,valor:,4574,fitness:,4574
G:,1250,peso:,3473,valor:,4574,fitness:,4574
G:,1251,peso:,3473,valor:,4574,fitness:,4574
G:,1252,peso:,3473,valor:,4574,fitness:,4574
G:,1253,peso:,3473,valor:,4574,fitness:,4574
G:,1254,peso:,3473,valor:,4574,fitness:,4574
G:,1255,peso:,3473,valor:,4574,fitness:,4574
G:,1256,peso:,3473,valor:,4574,fitness:,4574
G:,1257,peso:,3473,valor:,4574,fitness:,4574
G:,1258,peso:,3473,valor:,4574,fitness:,4574
G:,1259,peso:,3473,valor:,4574,fitness:,4574
G:,1260,peso:,3473,valor:,4574,fitness:,4574
G:,1261,peso:,3473,valor:,4574,fitness:,4574
G:,1262,peso:,3473,valor:,4574,fitness:,4574
G:,1263,peso:,3473,valor:,4574,fitness:,4574
G:,1264,peso:,3473,valor:,4574,fitness:,4574
G:,1265,peso:,3473,valor:,4574,fitness:,4574
G:,1266,peso:,3473,valor:,4574,fitness:,4574
G:,1267,peso:,3473,valor:,4574,fitness:,4574
G:,1268,peso:,3473,valor:,4574,fitness:,4574
G:,1269,peso:,3473,valor:,4574,fitness:,4574
G:,1270,peso:,3473,valor:,4574,fitness:,4574
G:,1271,peso:,3473,valor:,4574,fitness:,4574
G:,1272,peso:,3473,valor:,4574,fitness:,4574
G:,1273,peso:,3473,valor:,4574,fitness:,4574
G:,1274,peso:,3473,valor:,4574,fitness:,4574
G:,1275,peso:,3473,valor:,4574,fitness:,4574
G:,1276,peso:,3473,valor:,4574,fitness:,4574
G:,1277,peso:,3473,valor:,4574,fitness:,4574
G:,1278,peso:,3473,valor:,4574,fitness:,4574
G:,1279,peso:,3473,valor:,4574,fitness:,4574
G:,1280,peso:,3473,valor:,4574,fitness:,4574
G:,1281,peso:,3473,valor:,4574,fitness:,4574
G:,1282,peso:,3473,valor:,4574,fitness:,4574
G:,1283,peso:,3473,valor:,4574,fitness:,4574
G:,1284,peso:,3473,valor:,4574,fitness:,4574
G:,1285,peso:,3473,valor:,4574,fitness:,4574
G:,1286,peso:,3473,valor:,4574,fitness:,4574
G:,1287,peso:,3473,valor:,4574,fitness:,4574
G:,1288,peso:,3473,valor:,4574,fitness:,4574
G:,1289,peso:,3473,valor:,4574,fitness:,4574
G:,1290,peso:,3473,valor:,4574,fitness:,4574
G:,1291,peso:,3473,valor:,4574,fitness:,4574
G:,1292,peso:,3473,valor:,4574,fitness:,4574
G:,1293,peso:,3473,valor:,4574,fitness:,4574
G:,1294,peso:,3473,valor:,4574,fitness:,4574
G:,1295,peso:,3473,valor:,4574,fitness:,4574
G:,1296,peso:,3473,valor:,4574,fitness:,4574
G:,1297,peso:,3473,valor:,4574,fitness:,4574
G:,1298,peso:,3473,valor:,4574,fitness:,4574
G:,1299,peso:,3473,valor:,4574,fitness:,4574
G:,1300,peso:,3473,valor:,4574,fitness:,4574
G:,1301,peso:,3473,valor:,4574,fitness:,4574
G:,1302,peso:,3473,valor:,4574,fitness:,4574
G:,1303,peso:,3473,valor:,4574,fitness:,4574
G:,1304,peso:,3473,valor:,4574,fitness:,4574
G:,1305,peso:,3473,valor:,4574,fitness:,4574
G:,1306,peso:,3473,valor:,4574,fitness:,4574
G:,1307,peso:,3473,valor:,4574,fitness:,4574
G:,1308,peso:,3473,valor:,4574,fitness:,4574
G:,1309,peso:,3473,valor:,4574,fitness:,4574
G:,1310,peso:,3473,valor:,4574,fitness:,4574
G:,1311,peso:,3473,valor:,4574,fitness:,4574
G:,1312,peso:,3473,valor:,4574,fitness:,4574
G:,1313,peso:,3473,valor:,4574,fitness:,4574
G:,1314,peso:,3473,valor:,4574,fitness:,4574
G:,1315,peso:,3473,valor:,4574,fitness:,4574
G:,1316,peso:,3473,valor:,4574,fitness:,4574
G:,1317,peso:,3473,valor:,4574,fitness:,4574
G:,1318,peso:,3473,valor:,4574,fitness:,4574
G:,1319,peso:,3473,valor:,4574,fitness:,4574
G:,1320,peso:,3473,valor:,4574,fitness:,4574
G:,1321,peso:,3473,valor:,4574,fitness:,4574
G:,1322,peso:,3473,valor:,4574,fitness:,4574
G:,1323,peso:,3473,valor:,4574,fitness:,4574
G:,1324,peso:,3473,valor:,4574,fitness:,4574
G:,1325,peso:,3473,valor:,4574,fitness:,4574
G:,1326,peso:,3473,valor:,4574,fitness:,4574
G:,1327,peso:,3473,valor:,4574,fitness:,4574
G:,1328,peso:,3473,valor:,4574,fitness:,4574
G:,1329,peso:,3473,valor:,4574,fitness:,4574
G:,1330,peso:,3473,valor:,4574,fitness:,4574
G:,1331,peso:,3473,valor:,4574,fitness:,4574
G:,1332,peso:,3473,valor:,4574,fitness:,4574
G:,1333,peso:,3473,valor:,4574,fitness:,4574
G:,1334,peso:,3473,valor:,4574,fitness:,4574
G:,1335,peso:,3473,valor:,4574,fitness:,4574
G:,1336,peso:,3473,valor:,4574,fitness:,4574
G:,1337,peso:,3473,valor:,4574,fitness:,4574
G:,1338,peso:,3473,valor:,4574,fitness:,4574
G:,1339,peso:,3473,valor:,4574,fitness:,4574
G:,1340,peso:,3473,valor:,4574,fitness:,4574
G:,1341,peso:,3473,valor:,4574,fitness:,4574
G:,1342,peso:,3473,valor:,4574,fitness:,4574
G:,1343,peso:,3473,valor:,4574,fitness:,4574
G:,1344,peso:,3473,valor:,4574,fitness:,4574
G:,1345,peso:,3473,valor:,4574,fitness:,4574
G:,1346,peso:,3473,valor:,4574,fitness:,4574
G:,1347,peso:,3473,valor:,4574,fitness:,4574
G:,1348,peso:,3473,valor:,4574,fitness:,4574
G:,1349,peso:,3473,valor:,4574,fitness:,4574
G:,1350,peso:,3473,valor:,4574,fitness:,4574
G:,1351,peso:,3473,valor:,4574,fitness:,4574
G:,1352,peso:,3473,valor:,4574,fitness:,4574
G:,1353,peso:,3473,valor:,4574,fitness:,4574
G:,1354,peso:,3473,valor:,4574,fitness:,4574
G:,1355,peso:,3473,valor:,4574,fitness:,4574
G:,1356,peso:,3473,valor:,4574,fitness:,4574
G:,1357,peso:,3473,valor:,4574,fitness:,4574
G:,1358,peso:,3473,valor:,4574,fitness:,4574
G:,1359,peso:,3473,valor:,4574,fitness:,4574
G:,1360,peso:,3473,valor:,4574,fitness:,4574
G:,1361,peso:,3473,valor:,4574,fitness:,4574
G:,1362,peso:,3473,valor:,4574,fitness:,4574
G:,1363,peso:,3473,valor:,4574,fitness:,4574
G:,1364,peso:,3473,valor:,4574,fitness:,4574
G:,1365,peso:,3473,valor:,4574,fitness:,4574
G:,1366,peso:,3473,valor:,4574,fitness:,4574
G:,1367,peso:,3473,valor:,4574,fitness:,4574
G:,1368,peso:,3473,valor:,4574,fitness:,4574
G:,1369,peso:,3473,valor:,4574,fitness:,4574
G:,1370,peso:,3473,valor:,4574,fitness:,4574
G:,1371,peso:,3473,valor:,4574,fitness:,4574
G:,1372,peso:,3473,valor:,4574,fitness:,4574
G:,1373,peso:,3473,valor:,4574,fitness:,4574
G:,1374,peso:,3473,valor:,4574,fitness:,4574
G:,1375,peso:,3473,valor:,4574,fitness:,4574
G:,1376,peso:,3473,valor:,4574,fitness:,4574
G:,1377,peso:,3473,valor:,4574,fitness:,4574
G:,1378,peso:,3473,valor:,4574,fitness:,4574
G:,1379,peso:,3473,valor:,4574,fitness:,4574
G:,1380,peso:,3473,valor:,4574,fitness:,4574
G:,1381,peso:,3473,valor:,4574,fitness:,4574
G:,1382,peso:,3473,valor:,4574,fitness:,4574
G:,1383,peso:,3473,valor:,4574,fitness:,4574
G:,1384,peso:,3473,valor:,4574,fitness:,4574
G:,1385,peso:,3473,valor:,4574,fitness:,4574
G:,1386,peso:,3473,valor:,4574,fitness:,4574
G:,1387,peso:,3473,valor:,4574,fitness:,4574
G:,1388,peso:,3473,valor:,4574,fitness:,4574
G:,1389,peso:,3473,valor:,4574,fitness:,4574
G:,1390,peso:,3473,valor:,4574,fitness:,4574
G:,1391,peso:,3473,valor:,4574,fitness:,4574
G:,1392,peso:,3473,valor:,4574,fitness:,4574
G:,1393,peso:,3473,valor:,4574,fitness:,4574
G:,1394,peso:,3473,valor:,4574,fitness:,4574
G:,1395,peso:,3473,valor:,4574,fitness:,4574
G:,1396,peso:,3473,valor:,4574,fitness:,4574
G:,1397,peso:,3473,valor:,4574,fitness:,4574
G:,1398,peso:,3473,valor:,4574,fitness:,4574
G:,1399,peso:,3473,valor:,4574,fitness:,4574
G:,1400,peso:,3473,valor:,4574,fitness:,4574
G:,1401,peso:,3473,valor:,4574,fitness:,4574
G:,1402,peso:,3473,valor:,4574,fitness:,4574
G:,1403,peso:,3473,valor:,4574,fitness:,4574
G:,1404,peso:,3473,valor:,4574,fitness:,4574
G:,1405,peso:,3473,valor:,4574,fitness:,4574
G:,1406,peso:,3473,valor:,4574,fitness:,4574
G:,1407,peso:,3473,valor:,4574,fitness:,4574
G:,1408,peso:,3473,valor:,4574,fitness:,4574
G:,1409,peso:,3473,valor:,4574,fitness:,4574
G:,1410,peso:,3473,valor:,4574,fitness:,4574
G:,1411,peso:,3473,valor:,4574,fitness:,4574
G:,1412,peso:,3473,valor:,4574,fitness:,4574
G:,1413,peso:,3473,valor:,4574,fitness:,4574
G:,1414,peso:,3473,valor:,4574,fitness:,4574
G:,1415,peso:,3473,valor:,4574,fitness:,4574
G:,1416,peso:,3473,valor:,4574,fitness:,4574
G:,1417,peso:,3473,valor:,4574,fitness:,4574
G:,1418,peso:,3473,valor:,4574,fitness:,4574
G:,1419,peso:,3473,valor:,4574,fitness:,4574
G:,1420,peso:,3473,valor:,4574,fitness:,4574
G:,1421,peso:,3473,valor:,4574,fitness:,4574
G:,1422,peso:,3473,valor:,4574,fitness:,4574
G:,1423,peso:,3473,valor:,4574,fitness:,4574
G:,1424,peso:,3473,valor:,4574,fitness:,4574
G:,1425,peso:,3473,valor:,4574,fitness:,4574
G:,1426,peso:,3473,valor:,4574,fitness:,4574
G:,1427,peso:,3473,valor:,4574,fitness:,4574
G:,1428,peso:,3473,valor:,4574,fitness:,4574
G:,1429,peso:,3473,valor:,4574,fitness:,4574
G:,1430,peso:,3473,valor:,4574,fitness:,4574
G:,1431,peso:,3473,valor:,4574,fitness:,4574
G:,1432,peso:,3473,valor:,4574,fitness:,4574
G:,1433,peso:,3473,valor:,4574,fitness:,4574
G:,1434,peso:,3473,valor:,4574,fitness:,4574
G:,1435,peso:,3473,valor:,4574,fitness:,4574
G:,1436,peso:,3473,valor:,4574,fitness:,4574
G:,1437,peso:,3473,valor:,4574,fitness:,4574
G:,1438,peso:,3473,valor:,4574,fitness:,4574
G:,1439,peso:,3473,valor:,4574,fitness:,4574
G:,1440,peso:,3473,valor:,4574,fitness:,4574
G:,1441,peso:,3473,valor:,4574,fitness:,4574
G:,1442,peso:,3473,valor:,4574,fitness:,4574
G:,1443,peso:,3473,valor:,4574,fitness:,4574
G:,1444,peso:,3473,valor:,4574,fitness:,4574
G:,1445,peso:,3473,valor:,4574,fitness:,4574
G:,1446,peso:,3473,valor:,4574,fitness:,4574
G:,1447,peso:,3473,valor:,4574,fitness:,4574
G:,1448,peso:,3473,valor:,4574,fitness:,4574
G:,1449,peso:,3473,valor:,4574,fitness:,4574
G:,1450,peso:,3473,valor:,4574,fitness:,4574
G:,1451,peso:,3473,valor:,4574,fitness:,4574
G:,1452,peso:,3473,valor:,4574,fitness:,4574
G:,1453,peso:,3473,valor:,4574,fitness:,4574
G:,1454,peso:,3473,valor:,4574,fitness:,4574
G:,1455,peso:,3473,valor:,4574,fitness:,4574
G:,1456,peso:,3473,valor:,4574,fitness:,4574
G:,1457,peso:,3473,valor:,4574,fitness:,4574
G:,1458,peso:,3473,valor:,4574,fitness:,4574
G:,1459,peso:,3473,valor:,4574,fitness:,4574
G:,1460,peso:,3473,valor:,4574,fitness:,4574
G:,1461,peso:,3473,valor:,4574,fitness:,4574
G:,1462,peso:,3473,valor:,4574,fitness:,4574
G:,1463,peso:,3473,valor:,4574,fitness:,4574
G:,1464,peso:,3473,valor:,4574,fitness:,4574
G:,1465,peso:,3473,valor:,4574,fitness:,4574
G:,1466,peso:,3473,valor:,4574,fitness:,4574
G:,1467,peso:,3473,valor:,4574,fitness:,4574
G:,1468,peso:,3473,valor:,4574,fitness:,4574
G:,1469,peso:,3473,valor:,4574,fitness:,4574
G:,1470,peso:,3473,valor:,4574,fitness:,4574
G:,1471,peso:,3473,valor:,4574,fitness:,4574
G:,1472,peso:,3473,valor:,4574,fitness:,4574
G:,1473,peso:,3473,valor:,4574,fitness:,4574
G:,1474,peso:,3473,valor:,4574,fitness:,4574
G:,1475,peso:,3473,valor:,4574,fitness:,4574
G:,1476,peso:,3473,valor:,4574,fitness:,4574
G:,1477,peso:,3473,valor:,4574,fitness:,4574
G:,1478,peso:,3473,valor:,4574,fitness:,4574
G:,1479,peso:,3473,valor:,4574,fitness:,4574
G:,1480,peso:,3473,valor:,4574,fitness:,4574
G:,1481,peso:,3473,valor:,4574,fitness:,4574
G:,1482,peso:,3473,valor:,4574,fitness:,4574
G:,1483,peso:,3473,valor:,4574,fitness:,4574
G:,1484,peso:,3473,valor:,4574,fitness:,4574
G:,1485,peso:,3473,valor:,4574,fitness:,4574
G:,1486,peso:,3473,valor:,4574,fitness:,4574
G:,1487,peso:,3473,valor:,4574,fitness:,4574
G:,1488,peso:,3473,valor:,4574,fitness:,4574
G:,1489,peso:,3473,valor:,4574,fitness:,4574
G:,1490,peso:,3473,valor:,4574,fitness:,4574
G:,1491,peso:,3473,valor:,4574,fitness:,4574
G:,1492,peso:,3473,valor:,4574,fitness:,4574
G:,1493,peso:,3473,valor:,4574,fitness:,4574
G:,1494,peso:,3473,valor:,4574,fitness:,4574
G:,1495,peso:,3473,valor:,4574,fitness:,4574
G:,1496,peso:,3473,valor:,4574,fitness:,4574
G:,1497,peso:,3473,valor:,4574,fitness:,4574
G:,1498,peso:,3473,valor:,4574,fitness:,4574
G:,1499,peso:,3473,valor:,4574,fitness:,4574
G:,1500,peso:,3473,valor:,4574,fitness:,4574
G:,1501,peso:,3473,valor:,4574,fitness:,4574
G:,1502,peso:,3473,valor:,4574,fitness:,4574
G:,1503,peso:,3473,valor:,4574,fitness:,4574
G:,1504,peso:,3473,valor:,4574,fitness:,4574
G:,1505,peso:,3473,valor:,4574,fitness:,4574
G:,1506,peso:,3473,valor:,4574,fitness:,4574
G:,1507,peso:,3473,valor:,4574,fitness:,4574
G:,1508,peso:,3473,valor:,4574,fitness:,4574
G:,1509,peso:,3473,valor:,4574,fitness:,4574
G:,1510,peso:,3473,valor:,4574,fitness:,4574
G:,1511,peso:,3473,valor:,4574,fitness:,4574
G:,1512,peso:,3473,valor:,4574,fitness:,4574
G:,1513,peso:,3473,valor:,4574,fitness:,4574
G:,1514,peso:,3473,valor:,4574,fitness:,4574
G:,1515,peso:,3473,valor:,4574,fitness:,4574
G:,1516,peso:,3473,valor:,4574,fitness:,4574
G:,1517,peso:,3473,valor:,4574,fitness:,4574
G:,1518,peso:,3473,valor:,4574,fitness:,4574
G:,1519,peso:,3473,valor:,4574,fitness:,4574
G:,1520,peso:,3473,valor:,4574,fitness:,4574
G:,1521,peso:,3473,valor:,4574,fitness:,4574
G:,1522,peso:,3473,valor:,4574,fitness:,4574
G:,1523,peso:,3473,valor:,4574,fitness:,4574
G:,1524,peso:,3473,valor:,4574,fitness:,4574
G:,1525,peso:,3473,valor:,4574,fitness:,4574
G:,1526,peso:,3473,valor:,4574,fitness:,4574
G:,1527,peso:,3473,valor:,4574,fitness:,4574
G:,1528,peso:,3473,valor:,4574,fitness:,4574
G:,1529,peso:,3473,valor:,4574,fitness:,4574
G:,1530,peso:,3473,valor:,4574,fitness:,4574
