g,geracao,p,peso,v,valor,f,fitness
G:,1030,peso:,17248,valor:,21972,fitness:,21972
G:,1031,peso:,17248,valor:,21972,fitness:,21972
G:,1032,peso:,17248,valor:,21972,fitness:,21972
G:,1033,peso:,17248,valor:,21972,fitness:,21972
G:,1034,peso:,17248,valor:,21972,fitness:,21972
G:,1035,peso:,17248,valor:,21972,fitness:,21972
G:,1036,peso:,17248,valor:,21972,fitness:,21972
G:,1037,peso:,17248,valor:,21972,fitness:,21972
G:,1038,peso:,17248,valor:,21972,fitness:,21972
G:,1039,peso:,17248,valor:,21972,fitness:,21972
G:,1040,peso:,17248,valor:,21972,fitness:,21972
G:,1041,peso:,17248,valor:,21972,fitness:,21972
G:,1042,peso:,17248,valor:,21972,fitness:,21972
G:,1043,peso:,17248,valor:,21972,fitness:,21972
G:,1044,peso:,17248,valor:,21972,fitness:,21972
G:,1045,peso:,17248,valor:,21972,fitness:,21972
G:,1046,peso:,17248,valor:,21972,fitness:,21972
G:,1047,peso:,17248,valor:,21972,fitness:,21972
G:,1048,peso:,17248,valor:,21972,fitness:,21972
G:,1049,peso:,17248,valor:,21972,fitness:,21972
G:,1050,peso:,17248,valor:,21972,fitness:,21972
G:,1051,peso:,17248,valor:,21972,fitness:,21972
G:,1052,peso:,17248,valor:,21972,fitness:,21972
G:,1053,peso:,17248,valor:,21972,fitness:,21972
G:,1054,peso:,17248,valor:,21972,fitness:,21972
G:,1055,peso:,17248,valor:,21972,fitness:,21972
G:,1056,peso:,17248,valor:,21972,fitness:,21972
G:,1057,peso:,17248,valor:,21972,fitness:,21972
G:,1058,peso:,17248,valor:,21972,fitness:,21972
G:,1059,peso:,17248,valor:,21972,fitness:,21972
G:,1060,peso:,17248,valor:,21972,fitness:,21972
G:,1061,peso:,17248,valor:,21972,fitness:,21972
G:,1062,peso:,17248,valor:,21972,fitness:,21972
G:,1063,peso:,17248,valor:,21972,fitness:,21972
G:,1064,peso:,17248,valor:,21972,fitness:,21972
G:,1065,peso:,17318,valor:,21983,fitness:,21983
G:,1066,peso:,17318,valor:,21983,fitness:,21983
G:,1067,peso:,17318,valor:,21983,fitness:,21983
G:,1068,peso:,17318,valor:,21983,fitness:,21983
G:,1069,peso:,17318,valor:,21983,fitness:,21983
G:,1070,peso:,17318,valor:,21983,fitness:,21983
G:,1071,peso:,17318,valor:,21983,fitness:,21983
G:,1072,peso:,17318,valor:,21983,fitness:,21983
G:,1073,peso:,17318,valor:,21983,fitness:,21983
G:,1074,peso:,17318,valor:,21983,fitness:,21983
G:,1075,peso:,17318,valor:,21983,fitness:,21983
G:,1076,peso:,17318,valor:,21983,fitness:,21983
G:,1077,peso:,17318,valor:,21983,fitness:,21983
G:,1078,peso:,17318,valor:,21983,fitness:,21983
G:,1079,peso:,17318,valor:,21983,fitness:,21983
G:,1080,peso:,17318,valor:,21983,fitness:,21983
G:,1081,peso:,17318,valor:,21983,fitness:,21983
G:,1082,peso:,17318,valor:,21983,fitness:,21983
G:,1083,peso:,17318,valor:,21983,fitness:,21983
G:,1084,peso:,17318,valor:,21983,fitness:,21983
G:,1085,peso:,17318,valor:,21983,fitness:,21983
G:,1086,peso:,17318,valor:,21983,fitness:,21983
G:,1087,peso:,17318,valor:,21983,fitness:,21983
G:,1088,peso:,17318,valor:,21983,fitness:,21983
G:,1089,peso:,17318,valor:,21983,fitness:,21983
G:,1090,peso:,17318,valor:,21983,fitness:,21983
G:,1091,peso:,17318,valor:,21983,fitness:,21983
G:,1092,peso:,17318,valor:,21983,fitness:,21983
G:,1093,peso:,17318,valor:,21983,fitness:,21983
G:,1094,peso:,17318,valor:,21983,fitness:,21983
G:,1095,peso:,17228,valor:,21984,fitness:,21984
G:,1096,peso:,17199,valor:,21990,fitness:,21990
G:,1097,peso:,17281,valor:,22043,fitness:,22043
G:,1098,peso:,17281,valor:,22043,fitness:,22043
G:,1099,peso:,17281,valor:,22043,fitness:,22043
G:,1100,peso:,17281,valor:,22043,fitness:,22043
G:,1101,peso:,17281,valor:,22043,fitness:,22043
G:,1102,peso:,17281,valor:,22043,fitness:,22043
G:,1103,peso:,17281,valor:,22043,fitness:,22043
G:,1104,peso:,17281,valor:,22043,fitness:,22043
G:,1105,peso:,17281,valor:,22043,fitness:,22043
G:,1106,peso:,17281,valor:,22043,fitness:,22043
G:,1107,peso:,17281,valor:,22043,fitness:,22043
G:,1108,peso:,17281,valor:,22043,fitness:,22043
G:,1109,peso:,17281,valor:,22043,fitness:,22043
G:,1110,peso:,17281,valor:,22043,fitness:,22043
G:,1111,peso:,17281,valor:,22043,fitness:,22043
G:,1112,peso:,17281,valor:,22043,fitness:,22043
G:,1113,peso:,17281,valor:,22043,fitness:,22043
G:,1114,peso:,17281,valor:,22043,fitness:,22043
G:,1115,peso:,17281,valor:,22043,fitness:,22043
G:,1116,peso:,17281,valor:,22043,fitness:,22043
G:,1117,peso:,17281,valor:,22043,fitness:,22043
G:,1118,peso:,17281,valor:,22043,fitness:,22043
G:,1119,peso:,17281,valor:,22043,fitness:,22043
G:,1120,peso:,17281,valor:,22043,fitness:,22043
G:,1121,peso:,17281,valor:,22043,fitness:,22043
G:,1122,peso:,17281,valor:,22043,fitness:,22043
G:,1123,peso:,17281,valor:,22043,fitness:,22043
G:,1124,peso:,17281,valor:,22043,fitness:,22043
G:,1125,peso:,17281,valor:,22043,fitness:,22043
G:,1126,peso:,17281,valor:,22043,fitness:,22043
G:,1127,peso:,17281,valor:,22043,fitness:,22043
G:,1128,peso:,17281,valor:,22043,fitness:,22043
G:,1129,peso:,17281,valor:,22043,fitness:,22043
G:,1130,peso:,17281,valor:,22043,fitness:,22043
G:,1131,peso:,17281,valor:,22043,fitness:,22043
G:,1132,peso:,17281,valor:,22043,fitness:,22043
G:,1133,peso:,17281,valor:,22043,fitness:,22043
G:,1134,peso:,17281,valor:,22043,fitness:,22043
G:,1135,peso:,17281,valor:,22043,fitness:,22043
G:,1136,peso:,17281,valor:,22043,fitness:,22043
G:,1137,peso:,17281,valor:,22043,fitness:,22043
G:,1138,peso:,17281,valor:,22043,fitness:,22043
G:,1139,peso:,17281,valor:,22043,fitness:,22043
G:,1140,peso:,17281,valor:,22043,fitness:,22043
G:,1141,peso:,17281,valor:,22043,fitness:,22043
G:,1142,peso:,17281,valor:,22043,fitness:,22043
G:,1143,peso:,17281,valor:,22043,fitness:,22043
G:,1144,peso:,17286,valor:,22072,fitness:,22072
G:,1145,peso:,17286,valor:,22072,fitness:,22072
G:,1146,peso:,17286,valor:,22072,fitness:,22072
G:,1147,peso:,17286,valor:,22072,fitness:,22072
G:,1148,peso:,17286,valor:,22072,fitness:,22072
G:,1149,peso:,17286,valor:,22072,fitness:,22072
G:,1150,peso:,17286,valor:,22072,fitness:,22072
G:,1151,peso:,17286,valor:,22072,fitness:,22072
G:,1152,peso:,17286,valor:,22072,fitness:,22072
G:,1153,peso:,17286,valor:,22072,fitness:,22072
G:,1154,peso:,17286,valor:,22072,fitness:,22072
G:,1155,peso:,17286,valor:,22072,fitness:,22072
G:,1156,peso:,17286,valor:,22072,fitness:,22072
G:,1157,peso:,17286,valor:,22072,fitness:,22072
G:,1158,peso:,17286,valor:,22072,fitness:,22072
G:,1159,peso:,17286,valor:,22072,fitness:,22072
G:,1160,peso:,17286,valor:,22072,fitness:,22072
G:,1161,peso:,17286,valor:,22072,fitness:,22072
G:,1162,peso:,17286,valor:,22072,fitness:,22072
G:,1163,peso:,17286,valor:,22072,fitness:,22072
G:,1164,peso:,17286,valor:,22072,fitness:,22072
G:,1165,peso:,17286,valor:,22072,fitness:,22072
G:,1166,peso:,17286,valor:,22072,fitness:,22072
G:,1167,peso:,17286,valor:,22072,fitness:,22072
G:,1168,peso:,17286,valor:,22072,fitness:,22072
G:,1169,peso:,17286,valor:,22072,fitness:,22072
G:,1170,peso:,17286,valor:,22072,fitness:,22072
G:,1171,peso:,17286,valor:,22072,fitness:,22072
G:,1172,peso:,17286,valor:,22072,fitness:,22072
G:,1173,peso:,17286,valor:,22072,fitness:,22072
G:,1174,peso:,17286,valor:,22072,fitness:,22072
G:,1175,peso:,17286,valor:,22072,fitness:,22072
G:,1176,peso:,17286,valor:,22072,fitness:,22072
G:,1177,peso:,17286,valor:,22072,fitness:,22072
G:,1178,peso:,17286,valor:,22072,fitness:,22072
G:,1179,peso:,17286,valor:,22072,fitness:,22072
G:,1180,peso:,17286,valor:,22072,fitness:,22072
G:,1181,peso:,17262,valor:,22082,fitness:,22082
G:,1182,peso:,17331,valor:,22091,fitness:,22091
G:,1183,peso:,17331,valor:,22091,fitness:,22091
G:,1184,peso:,17331,valor:,22091,fitness:,22091
G:,1185,peso:,17331,valor:,22091,fitness:,22091
G:,1186,peso:,17331,valor:,22091,fitness:,22091
G:,1187,peso:,17331,valor:,22091,fitness:,22091
G:,1188,peso:,17331,valor:,22091,fitness:,22091
G:,1189,peso:,17331,valor:,22091,fitness:,22091
G:,1190,peso:,17331,valor:,22091,fitness:,22091
G:,1191,peso:,17331,valor:,22091,fitness:,22091
G:,1192,peso:,17324,valor:,22111,fitness:,22111
G:,1193,peso:,17324,valor:,22111,fitness:,22111
G:,1194,peso:,17324,valor:,22111,fitness:,22111
G:,1195,peso:,17324,valor:,22111,fitness:,22111
G:,1196,peso:,17324,valor:,22111,fitness:,22111
G:,1197,peso:,17324,valor:,22111,fitness:,22111
G:,1198,peso:,17324,valor:,22111,fitness:,22111
G:,1199,peso:,17324,valor:,22111,fitness:,22111
G:,1200,peso:,17324,valor:,22111,fitness:,22111
G:,1201,peso:,17324,valor:,22111,fitness:,22111
G:,1202,peso:,17324,valor:,22111,fitness:,22111
G:,1203,peso:,17324,valor:,22111,fitness:,22111
G:,1204,peso:,17324,valor:,22111,fitness:,22111
G:,1205,peso:,17324,valor:,22111,fitness:,22111
G:,1206,peso:,17324,valor:,22111,fitness:,22111
G:,1207,peso:,17324,valor:,22111,fitness:,22111
G:,1208,peso:,17324,valor:,22111,fitness:,22111
G:,1209,peso:,17324,valor:,22111,fitness:,22111
G:,1210,peso:,17324,valor:,22111,fitness:,22111
G:,1211,peso:,17324,valor:,22111,fitness:,22111
G:,1212,peso:,17324,valor:,22111,fitness:,22111
G:,1213,peso:,17324,valor:,22111,fitness:,22111
G:,1214,peso:,17324,valor:,22111,fitness:,22111
G:,1215,peso:,17324,valor:,22111,fitness:,22111
G:,1216,peso:,17324,valor:,22111,fitness:,22111
G:,1217,peso:,17324,valor:,22111,fitness:,22111
G:,1218,peso:,17324,valor:,22111,fitness:,22111
G:,1219,peso:,17324,valor:,22111,fitness:,22111
G:,1220,peso:,17324,valor:,22111,fitness:,22111
G:,1221,peso:,17324,valor:,22111,fitness:,22111
G:,1222,peso:,17324,valor:,22111,fitness:,22111
G:,1223,peso:,17324,valor:,22111,fitness:,22111
G:,1224,peso:,17324,valor:,22111,fitness:,22111
G:,1225,peso:,17324,valor:,22111,fitness:,22111
G:,1226,peso:,17324,valor:,22111,fitness:,22111
G:,1227,peso:,17324,valor:,22111,fitness:,22111
G:,1228,peso:,17324,valor:,22111,fitness:,22111
G:,1229,peso:,17324,valor:,22111,fitness:,22111
G:,1230,peso:,17324,valor:,22111,fitness:,22111
G:,1231,peso:,17331,valor:,22120,fitness:,22120
G:,1232,peso:,17331,valor:,22120,fitness:,22120
G:,1233,peso:,17331,valor:,22120,fitness:,22120
G:,1234,peso:,17331,valor:,22120,fitness:,22120
G:,1235,peso:,17331,valor:,22120,fitness:,22120
G:,1236,peso:,17331,valor:,22120,fitness:,22120
G:,1237,peso:,17331,valor:,22120,fitness:,22120
G:,1238,peso:,17331,valor:,22120,fitness:,22120
G:,1239,peso:,17331,valor:,22120,fitness:,22120
G:,1240,peso:,17331,valor:,22120,fitness:,22120
G:,1241,peso:,17331,valor:,22120,fitness:,22120
G:,1242,peso:,17331,valor:,22120,fitness:,22120
G:,1243,peso:,17331,valor:,22120,fitness:,22120
G:,1244,peso:,17331,valor:,22120,fitness:,22120
G:,1245,peso:,17331,valor:,22120,fitness:,22120
G:,1246,peso:,17331,valor:,22120,fitness:,22120
G:,1247,peso:,17331,valor:,22120,fitness:,22120
G:,1248,peso:,17331,valor:,22120,fitness:,22120
G:,1249,peso:,17331,valor:,22120,fitness:,22120
G:,1250,peso:,17331,valor:,22120,fitness:,22120
G:,1251,peso:,17331,valor:,22120,fitness:,22120
G:,1252,peso:,17331,valor:,22120,fitness:,22120
G:,1253,peso:,17331,valor:,22120,fitness:,22120
G:,1254,peso:,17331,valor:,22120,fitness:,22120
G:,1255,peso:,17331,valor:,22120,fitness:,22120
G:,1256,peso:,17331,valor:,22120,fitness:,22120
G:,1257,peso:,17331,valor:,22120,fitness:,22120
G:,1258,peso:,17331,valor:,22120,fitness:,22120
G:,1259,peso:,17331,valor:,22120,fitness:,22120
G:,1260,peso:,17331,valor:,22120,fitness:,22120
G:,1261,peso:,17331,valor:,22120,fitness:,22120
G:,1262,peso:,17331,valor:,22120,fitness:,22120
G:,1263,peso:,17331,valor:,22120,fitness:,22120
G:,1264,peso:,17331,valor:,22120,fitness:,22120
G:,1265,peso:,17331,valor:,22120,fitness:,22120
G:,1266,peso:,17331,valor:,22120,fitness:,22120
G:,1267,peso:,17331,valor:,22120,fitness:,22120
G:,1268,peso:,17331,valor:,22120,fitness:,22120
G:,1269,peso:,17331,valor:,22120,fitness:,22120
G:,1270,peso:,17331,valor:,22120,fitness:,22120
G:,1271,peso:,17331,valor:,22120,fitness:,22120
G:,1272,peso:,17331,valor:,22120,fitness:,22120
G:,1273,peso:,17331,valor:,22120,fitness:,22120
G:,1274,peso:,17331,valor:,22120,fitness:,22120
G:,1275,peso:,17331,valor:,22120,fitness:,22120
G:,1276,peso:,17331,valor:,22120,fitness:,22120
G:,1277,peso:,17331,valor:,22120,fitness:,22120
G:,1278,peso:,17331,valor:,22120,fitness:,22120
G:,1279,peso:,17331,valor:,22120,fitness:,22120
G:,1280,peso:,17331,valor:,22120,fitness:,22120
G:,1281,peso:,17331,valor:,22120,fitness:,22120
G:,1282,peso:,17331,valor:,22120,fitness:,22120
G:,1283,peso:,17331,valor:,22120,fitness:,22120
G:,1284,peso:,17331,valor:,22120,fitness:,22120
G:,1285,peso:,17331,valor:,22120,fitness:,22120
G:,1286,peso:,17331,valor:,22120,fitness:,22120
G:,1287,peso:,17331,valor:,22120,fitness:,22120
G:,1288,peso:,17331,valor:,22120,fitness:,22120
G:,1289,peso:,17331,valor:,22120,fitness:,22120
G:,1290,peso:,17331,valor:,22120,fitness:,22120
G:,1291,peso:,17331,valor:,22120,fitness:,22120
G:,1292,peso:,17331,valor:,22120,fitness:,22120
G:,1293,peso:,17331,valor:,22120,fitness:,22120
G:,1294,peso:,17331,valor:,22120,fitness:,22120
G:,1295,peso:,17331,valor:,22120,fitness:,22120
G:,1296,peso:,17331,valor:,22120,fitness:,22120
G:,1297,peso:,17331,valor:,22120,fitness:,22120
G:,1298,peso:,17331,valor:,22120,fitness:,22120
G:,1299,peso:,17331,valor:,22120,fitness:,22120
G:,1300,peso:,17331,valor:,22120,fitness:,22120
G:,1301,peso:,17331,valor:,22120,fitness:,22120
G:,1302,peso:,17331,valor:,22120,fitness:,22120
G:,1303,peso:,17331,valor:,22120,fitness:,22120
G:,1304,peso:,17331,valor:,22120,fitness:,22120
G:,1305,peso:,17331,valor:,22120,fitness:,22120
G:,1306,peso:,17331,valor:,22120,fitness:,22120
G:,1307,peso:,17331,valor:,22120,fitness:,22120
G:,1308,peso:,17331,valor:,22120,fitness:,22120
G:,1309,peso:,17331,valor:,22120,fitness:,22120
G:,1310,peso:,17331,valor:,22120,fitness:,22120
G:,1311,peso:,17331,valor:,22120,fitness:,22120
G:,1312,peso:,17331,valor:,22120,fitness:,22120
G:,1313,peso:,17331,valor:,22120,fitness:,22120
G:,1314,peso:,17331,valor:,22120,fitness:,22120
G:,1315,peso:,17331,valor:,22120,fitness:,22120
G:,1316,peso:,17331,valor:,22120,fitness:,22120
G:,1317,peso:,17331,valor:,22120,fitness:,22120
G:,1318,peso:,17331,valor:,22120,fitness:,22120
G:,1319,peso:,17331,valor:,22120,fitness:,22120
G:,1320,peso:,17331,valor:,22120,fitness:,22120
G:,1321,peso:,17331,valor:,22120,fitness:,22120
G:,1322,peso:,17331,valor:,22120,fitness:,22120
G:,1323,peso:,17331,valor:,22120,fitness:,22120
G:,1324,peso:,17331,valor:,22120,fitness:,22120
G:,1325,peso:,17331,valor:,22120,fitness:,22120
G:,1326,peso:,17331,valor:,22120,fitness:,22120
G:,1327,peso:,17331,valor:,22120,fitness:,22120
G:,1328,peso:,17331,valor:,22120,fitness:,22120
G:,1329,peso:,17331,valor:,22120,fitness:,22120
G:,1330,peso:,17331,valor:,22120,fitness:,22120
G:,1331,peso:,17331,valor:,22120,fitness:,22120
G:,1332,peso:,17331,valor:,22120,fitness:,22120
G:,1333,peso:,17331,valor:,22120,fitness:,22120
G:,1334,peso:,17331,valor:,22120,fitness:,22120
G:,1335,peso:,17331,valor:,22120,fitness:,22120
G:,1336,peso:,17331,valor:,22120,fitness:,22120
G:,1337,peso:,17331,valor:,22120,fitness:,22120
G:,1338,peso:,17331,valor:,22120,fitness:,22120
G:,1339,peso:,17331,valor:,22120,fitness:,22120
G:,1340,peso:,17331,valor:,22120,fitness:,22120
G:,1341,peso:,17331,valor:,22120,fitness:,22120
G:,1342,peso:,17331,valor:,22120,fitness:,22120
G:,1343,peso:,17331,valor:,22120,fitness:,22120
G:,1344,peso:,17331,valor:,22120,fitness:,22120
G:,1345,peso:,17331,valor:,22120,fitness:,22120
G:,1346,peso:,17331,valor:,22120,fitness:,22120
G:,1347,peso:,17331,valor:,22120,fitness:,22120
G:,1348,peso:,17331,valor:,22120,fitness:,22120
G:,1349,peso:,17331,valor:,22120,fitness:,22120
G:,1350,peso:,17331,valor:,22120,fitness:,22120
G:,1351,peso:,17331,valor:,22120,fitness:,22120
G:,1352,peso:,17331,valor:,22120,fitness:,22120
G:,1353,peso:,17331,valor:,22120,fitness:,22120
G:,1354,peso:,17331,valor:,22120,fitness:,22120
G:,1355,peso:,17331,valor:,22120,fitness:,22120
G:,1356,peso:,17331,valor:,22120,fitness:,22120
G:,1357,peso:,17331,valor:,22120,fitness:,22120
G:,1358,peso:,17331,valor:,22120,fitness:,22120
G:,1359,peso:,17331,valor:,22120,fitness:,22120
G:,1360,peso:,17331,valor:,22120,fitness:,22120
G:,1361,peso:,17331,valor:,22120,fitness:,22120
G:,1362,peso:,17331,valor:,22120,fitness:,22120
G:,1363,peso:,17331,valor:,22120,fitness:,22120
G:,1364,peso:,17331,valor:,22120,fitness:,22120
G:,1365,peso:,17331,valor:,22120,fitness:,22120
G:,1366,peso:,17331,valor:,22120,fitness:,22120
G:,1367,peso:,17331,valor:,22120,fitness:,22120
G:,1368,peso:,17331,valor:,22120,fitness:,22120
G:,1369,peso:,17331,valor:,22120,fitness:,22120
G:,1370,peso:,17331,valor:,22120,fitness:,22120
G:,1371,peso:,17331,valor:,22120,fitness:,22120
G:,1372,peso:,17331,valor:,22120,fitness:,22120
G:,1373,peso:,17331,valor:,22120,fitness:,22120
G:,1374,peso:,17331,valor:,22120,fitness:,22120
G:,1375,peso:,17331,valor:,22120,fitness:,22120
G:,1376,peso:,17331,valor:,22120,fitness:,22120
G:,1377,peso:,17331,valor:,22120,fitness:,22120
G:,1378,peso:,17331,valor:,22120,fitness:,22120
G:,1379,peso:,17331,valor:,22120,fitness:,22120
G:,1380,peso:,17297,valor:,22153,fitness:,22153
G:,1381,peso:,17297,valor:,22153,fitness:,22153
G:,1382,peso:,17297,valor:,22153,fitness:,22153
G:,1383,peso:,17297,valor:,22153,fitness:,22153
G:,1384,peso:,17297,valor:,22153,fitness:,22153
G:,1385,peso:,17297,valor:,22153,fitness:,22153
G:,1386,peso:,17297,valor:,22153,fitness:,22153
G:,1387,peso:,17297,valor:,22153,fitness:,22153
G:,1388,peso:,17297,valor:,22153,fitness:,22153
G:,1389,peso:,17297,valor:,22153,fitness:,22153
G:,1390,peso:,17297,valor:,22153,fitness:,22153
G:,1391,peso:,17309,valor:,22175,fitness:,22175
G:,1392,peso:,17309,valor:,22175,fitness:,22175
G:,1393,peso:,17309,valor:,22175,fitness:,22175
G:,1394,peso:,17309,valor:,22175,fitness:,22175
G:,1395,peso:,17309,valor:,22175,fitness:,22175
G:,1396,peso:,17309,valor:,22175,fitness:,22175
G:,1397,peso:,17309,valor:,22175,fitness:,22175
G:,1398,peso:,17309,valor:,22175,fitness:,22175
G:,1399,peso:,17309,valor:,22175,fitness:,22175
G:,1400,peso:,17309,valor:,22175,fitness:,22175
G:,1401,peso:,17309,valor:,22175,fitness:,22175
G:,1402,peso:,17309,valor:,22175,fitness:,22175
G:,1403,peso:,17309,valor:,22175,fitness:,22175
G:,1404,peso:,17309,valor:,22175,fitness:,22175
G:,1405,peso:,17309,valor:,22175,fitness:,22175
G:,1406,peso:,17309,valor:,22175,fitness:,22175
G:,1407,peso:,17309,valor:,22175,fitness:,22175
G:,1408,peso:,17309,valor:,22175,fitness:,22175
G:,1409,peso:,17309,valor:,22175,fitness:,22175
G:,1410,peso:,17309,valor:,22175,fitness:,22175
G:,1411,peso:,17309,valor:,22175,fitness:,22175
G:,1412,peso:,17309,valor:,22175,fitness:,22175
G:,1413,peso:,17309,valor:,22175,fitness:,22175
G:,1414,peso:,17309,valor:,22175,fitness:,22175
G:,1415,peso:,17309,valor:,22175,fitness:,22175
G:,1416,peso:,17309,valor:,22175,fitness:,22175
G:,1417,peso:,17309,valor:,22175,fitness:,22175
G:,1418,peso:,17309,valor:,22175,fitness:,22175
G:,1419,peso:,17309,valor:,22175,fitness:,22175
G:,1420,peso:,17309,valor:,22175,fitness:,22175
G:,1421,peso:,17309,valor:,22175,fitness:,22175
G:,1422,peso:,17309,valor:,22175,fitness:,22175
G:,1423,peso:,17309,valor:,22175,fitness:,22175
G:,1424,peso:,17309,valor:,22175,fitness:,22175
G:,1425,peso:,17309,valor:,22175,fitness:,22175
G:,1426,peso:,17309,valor:,22175,fitness:,22175
G:,1427,peso:,17309,valor:,22175,fitness:,22175
G:,1428,peso:,17309,valor:,22175,fitness:,22175
G:,1429,peso:,17309,valor:,22175,fitness:,22175
G:,1430,peso:,17309,valor:,22175,fitness:,22175
G:,1431,peso:,17309,valor:,22175,fitness:,22175
G:,1432,peso:,17309,valor:,22175,fitness:,22175
G:,1433,peso:,17309,valor:,22175,fitness:,22175
G:,1434,peso:,17309,valor:,22175,fitness:,22175
G:,1435,peso:,17309,valor:,22175,fitness:,22175
G:,1436,peso:,17309,valor:,22175,fitness:,22175
G:,1437,peso:,17309,valor:,22175,fitness:,22175
G:,1438,peso:,17309,valor:,22175,fitness:,22175
G:,1439,peso:,17309,valor:,22175,fitness:,22175
G:,1440,peso:,17309,valor:,22175,fitness:,22175
G:,1441,peso:,17309,valor:,22175,fitness:,22175
G:,1442,peso:,17309,valor:,22175,fitness:,22175
G:,1443,peso:,17309,valor:,22175,fitness:,22175
G:,1444,peso:,17309,valor:,22175,fitness:,22175
G:,1445,peso:,17309,valor:,22175,fitness:,22175
G:,1446,peso:,17309,valor:,22175,fitness:,22175
G:,1447,peso:,17309,valor:,22175,fitness:,22175
G:,1448,peso:,17309,valor:,22175,fitness:,22175
G:,1449,peso:,17309,valor:,22175,fitness:,22175
G:,1450,peso:,17309,valor:,22175,fitness:,22175
G:,1451,peso:,17309,valor:,22175,fitness:,22175
G:,1452,peso:,17309,valor:,22175,fitness:,22175
G:,1453,peso:,17309,valor:,22175,fitness:,22175
G:,1454,peso:,17309,valor:,22175,fitness:,22175
G:,1455,peso:,17309,valor:,22175,fitness:,22175
G:,1456,peso:,17309,valor:,22175,fitness:,22175
G:,1457,peso:,17309,valor:,22175,fitness:,22175
G:,1458,peso:,17309,valor:,22175,fitness:,22175
G:,1459,peso:,17309,valor:,22175,fitness:,22175
G:,1460,peso:,17309,valor:,22175,fitness:,22175
G:,1461,peso:,17309,valor:,22175,fitness:,22175
G:,1462,peso:,17309,valor:,22175,fitness:,22175
G:,1463,peso:,17309,valor:,22175,fitness:,22175
G:,1464,peso:,17309,valor:,22175,fitness:,22175
G:,1465,peso:,17309,valor:,22175,fitness:,22175
G:,1466,peso:,17309,valor:,22175,fitness:,22175
G:,1467,peso:,17309,valor:,22175,fitness:,22175
G:,1468,peso:,17309,valor:,22175,fitness:,22175
G:,1469,peso:,17309,valor:,22175,fitness:,22175
G:,1470,peso:,17309,valor:,22175,fitness:,22175
G:,1471,peso:,17309,valor:,22175,fitness:,22175
G:,1472,peso:,17309,valor:,22175,fitness:,22175
G:,1473,peso:,17309,valor:,22175,fitness:,22175
G:,1474,peso:,17309,valor:,22175,fitness:,22175
G:,1475,peso:,17309,valor:,22175,fitness:,22175
G:,1476,peso:,17309,valor:,22175,fitness:,22175
G:,1477,peso:,17309,valor:,22175,fitness:,22175
G:,1478,peso:,17309,valor:,22175,fitness:,22175
G:,1479,peso:,17309,valor:,22175,fitness:,22175
G:,1480,peso:,17309,valor:,22175,fitness:,22175
G:,1481,peso:,17311,valor:,22184,fitness:,22184
G:,1482,peso:,17311,valor:,22184,fitness:,22184
G:,1483,peso:,17311,valor:,22184,fitness:,22184
G:,1484,peso:,17311,valor:,22184,fitness:,22184
G:,1485,peso:,17311,valor:,22184,fitness:,22184
G:,1486,peso:,17311,valor:,22184,fitness:,22184
G:,1487,peso:,17311,valor:,22184,fitness:,22184
G:,1488,peso:,17311,valor:,22184,fitness:,22184
G:,1489,peso:,17311,valor:,22184,fitness:,22184
G:,1490,peso:,17311,valor:,22184,fitness:,22184
G:,1491,peso:,17311,valor:,22184,fitness:,22184
G:,1492,peso:,17311,valor:,22184,fitness:,22184
G:,1493,peso:,17311,valor:,22184,fitness:,22184
G:,1494,peso:,17311,valor:,22184,fitness:,22184
G:,1495,peso:,17311,valor:,22184,fitness:,22184
G:,1496,peso:,17311,valor:,22184,fitness:,22184
G:,1497,peso:,17311,valor:,22184,fitness:,22184
G:,1498,peso:,17311,valor:,22184,fitness:,22184
G:,1499,peso:,17311,valor:,22184,fitness:,22184
G:,1500,peso:,17311,valor:,22184,fitness:,22184
G:,1501,peso:,17301,valor:,22196,fitness:,22196
G:,1502,peso:,17301,valor:,22196,fitness:,22196
G:,1503,peso:,17301,valor:,22196,fitness:,22196
G:,1504,peso:,17301,valor:,22196,fitness:,22196
G:,1505,peso:,17301,valor:,22196,fitness:,22196
G:,1506,peso:,17301,valor:,22196,fitness:,22196
G:,1507,peso:,17301,valor:,22196,fitness:,22196
G:,1508,peso:,17301,valor:,22196,fitness:,22196
G:,1509,peso:,17301,valor:,22196,fitness:,22196
G:,1510,peso:,17301,valor:,22196,fitness:,22196
G:,1511,peso:,17301,valor:,22196,fitness:,22196
G:,1512,peso:,17301,valor:,22196,fitness:,22196
G:,1513,peso:,17301,valor:,22196,fitness:,22196
G:,1514,peso:,17301,valor:,22196,fitness:,22196
G:,1515,peso:,17301,valor:,22196,fitness:,22196
G:,1516,peso:,17301,valor:,22196,fitness:,22196
G:,1517,peso:,17301,valor:,22196,fitness:,22196
G:,1518,peso:,17301,valor:,22196,fitness:,22196
G:,1519,peso:,17301,valor:,22196,fitness:,22196
G:,1520,peso:,17301,valor:,22196,fitness:,22196
G:,1521,peso:,17301,valor:,22196,fitness:,22196
G:,1522,peso:,17301,valor:,22196,fitness:,22196
G:,1523,peso:,17301,valor:,22196,fitness:,22196
G:,1524,peso:,17301,valor:,22196,fitness:,22196
G:,1525,peso:,17301,valor:,22196,fitness:,22196
G:,1526,peso:,17301,valor:,22196,fitness:,22196
G:,1527,peso:,17301,valor:,22196,fitness:,22196
G:,1528,peso:,17301,valor:,22196,fitness:,22196
